t_resolution                            - 0.01
accuracy                                - 3

u                                       - 500.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 10.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
2.39	761.6	404.818	44.99	286.2	286.298	760.6	760.6	-210.661	-148.937	-148.937	-24.694	-14.894
2.4	764.462	404.477	44.99	285.96	286.058	763.462	763.462	-210.306	-148.687	-148.687	-24.669	-14.869
2.41	767.322	404.137	44.99	285.719	285.817	766.322	766.322	-209.952	-148.436	-148.436	-24.644	-14.844
2.42	770.179	403.797	44.99	285.479	285.577	769.179	769.179	-209.599	-148.187	-148.187	-24.619	-14.819
2.43	773.034	403.458	44.99	285.239	285.337	772.034	772.034	-209.247	-147.937	-147.937	-24.594	-14.794
2.44	775.886	403.119	44.99	284.999	285.097	774.886	774.886	-208.896	-147.689	-147.689	-24.569	-14.769
2.45	778.736	402.78	44.99	284.76	284.858	777.736	777.736	-208.545	-147.441	-147.441	-24.544	-14.744
2.46	781.584	402.442	44.99	284.52	284.618	780.584	780.584	-208.194	-147.193	-147.193	-24.519	-14.719
2.47	784.429	402.104	44.99	284.282	284.38	783.429	783.429	-207.845	-146.946	-146.946	-24.495	-14.695
2.48	787.272	401.767	44.99	284.043	284.141	786.272	786.272	-207.496	-146.7	-146.7	-24.47	-14.67
2.49	790.112	401.43	44.99	283.805	283.903	789.112	789.112	-207.148	-146.454	-146.454	-24.445	-14.645
2.5	792.95	401.093	44.99	283.567	283.665	791.95	791.95	-206.801	-146.208	-146.208	-24.421	-14.621
2.51	795.786	400.757	44.99	283.329	283.427	794.786	794.786	-206.454	-145.963	-145.963	-24.396	-14.596
2.52	798.619	400.421	44.99	283.091	283.189	797.619	797.619	-206.108	-145.718	-145.718	-24.372	-14.572
2.53	801.45	400.086	44.99	282.854	282.952	800.45	800.45	-205.762	-145.474	-145.474	-24.347	-14.547
2.54	804.279	399.751	44.99	282.618	282.716	803.279	803.279	-205.418	-145.231	-145.231	-24.323	-14.523
2.55	807.105	399.416	44.99	282.381	282.479	806.105	806.105	-205.074	-144.988	-144.988	-24.299	-14.499
2.56	809.929	399.082	44.99	282.144	282.242	808.929	808.929	-204.731	-144.745	-144.745	-24.274	-14.474
2.57	812.751	398.748	44.99	281.908	282.006	811.751	811.751	-204.389	-144.503	-144.503	-24.25	-14.45
2.58	815.57	398.414	44.99	281.673	281.771	814.57	814.57	-204.047	-144.261	-144.261	-24.226	-14.426
2.59	818.387	398.081	44.99	281.437	281.535	817.387	817.387	-203.705	-144.019	-144.019	-24.202	-14.402
2.6	821.201	397.748	44.99	281.201	281.299	820.201	820.201	-203.365	-143.779	-143.779	-24.178	-14.378
2.61	824.013	397.416	44.99	280.966	281.064	823.013	823.013	-203.025	-143.538	-143.538	-24.154	-14.354
2.62	826.823	397.084	44.99	280.732	280.83	825.823	825.823	-202.686	-143.299	-143.299	-24.13	-14.33
2.63	829.63	396.752	44.99	280.497	280.595	828.63	828.63	-202.347	-143.059	-143.059	-24.106	-14.306
2.64	832.435	396.421	44.99	280.263	280.361	831.435	831.435	-202.009	-142.82	-142.82	-24.082	-14.282
2.65	835.238	396.09	44.99	280.029	280.127	834.238	834.238	-201.672	-142.582	-142.582	-24.058	-14.258
2.66	838.038	395.76	44.99	279.795	279.893	837.038	837.038	-201.335	-142.344	-142.344	-24.034	-14.234
2.67	840.836	395.43	44.99	279.562	279.66	839.836	839.836	-201.0	-142.107	-142.107	-24.011	-14.211
2.68	843.632	395.1	44.99	279.329	279.427	842.632	842.632	-200.665	-141.87	-141.87	-23.987	-14.187
2.69	846.425	394.771	44.99	279.096	279.194	845.425	845.425	-200.33	-141.633	-141.633	-23.963	-14.163
2.7	849.216	394.442	44.99	278.864	278.962	848.216	848.216	-199.997	-141.398	-141.398	-23.94	-14.14
2.71	852.005	394.114	44.99	278.631	278.729	851.005	851.005	-199.664	-141.162	-141.162	-23.916	-14.116
2.72	854.791	393.786	44.99	278.4	278.498	853.791	853.791	-199.332	-140.927	-140.927	-23.893	-14.093
2.73	857.575	393.458	44.99	278.168	278.266	856.575	856.575	-199.0	-140.693	-140.693	-23.869	-14.069
2.74	860.357	393.131	44.99	277.936	278.034	859.357	859.357	-198.669	-140.459	-140.459	-23.846	-14.046
2.75	863.136	392.804	44.99	277.705	277.803	862.136	862.136	-198.339	-140.225	-140.225	-23.823	-14.023
2.76	865.913	392.477	44.99	277.474	277.572	864.913	864.913	-198.009	-139.992	-139.992	-23.799	-13.999
2.77	868.688	392.151	44.99	277.243	277.341	867.688	867.688	-197.679	-139.759	-139.759	-23.776	-13.976
2.78	871.461	391.825	44.99	277.013	277.111	870.461	870.461	-197.351	-139.527	-139.527	-23.753	-13.953
2.79	874.231	391.5	44.99	276.783	276.881	873.231	873.231	-197.023	-139.295	-139.295	-23.73	-13.93
2.8	876.999	391.175	44.99	276.553	276.651	875.999	875.999	-196.696	-139.064	-139.064	-23.706	-13.906
2.81	879.765	390.85	44.99	276.324	276.422	878.765	878.765	-196.37	-138.833	-138.833	-23.683	-13.883
2.82	882.528	390.526	44.99	276.094	276.192	881.528	881.528	-196.044	-138.603	-138.603	-23.66	-13.86
2.83	885.289	390.202	44.99	275.866	275.964	884.289	884.289	-195.719	-138.373	-138.373	-23.637	-13.837
2.84	888.048	389.878	44.99	275.637	275.735	887.048	887.048	-195.394	-138.144	-138.144	-23.614	-13.814
2.85	890.804	389.555	44.99	275.408	275.506	889.804	889.804	-195.07	-137.914	-137.914	-23.591	-13.791
2.86	893.558	389.232	44.99	275.18	275.278	892.558	892.558	-194.747	-137.686	-137.686	-23.569	-13.769
2.87	896.31	388.91	44.99	274.952	275.05	895.31	895.31	-194.424	-137.458	-137.458	-23.546	-13.746
2.88	899.06	388.588	44.99	274.724	274.822	898.06	898.06	-194.102	-137.23	-137.23	-23.523	-13.723
2.89	901.807	388.266	44.99	274.497	274.595	900.807	900.807	-193.781	-137.003	-137.003	-23.5	-13.7
2.9	904.552	387.945	44.99	274.269	274.367	903.552	903.552	-193.46	-136.776	-136.776	-23.478	-13.678
2.91	907.295	387.624	44.99	274.043	274.141	906.295	906.295	-193.14	-136.55	-136.55	-23.455	-13.655
2.92	910.036	387.303	44.99	273.816	273.914	909.036	909.036	-192.821	-136.324	-136.324	-23.432	-13.632
2.93	912.774	386.983	44.99	273.589	273.687	911.774	911.774	-192.502	-136.099	-136.099	-23.41	-13.61
2.94	915.51	386.663	44.99	273.363	273.461	914.51	914.51	-192.184	-135.874	-135.874	-23.387	-13.587
2.95	918.244	386.343	44.99	273.137	273.235	917.244	917.244	-191.866	-135.649	-135.649	-23.365	-13.565
2.96	920.975	386.024	44.99	272.911	273.009	919.975	919.975	-191.548	-135.425	-135.425	-23.342	-13.542
2.97	923.704	385.705	44.99	272.686	272.784	922.704	922.704	-191.232	-135.201	-135.201	-23.32	-13.52
2.98	926.431	385.387	44.99	272.46	272.558	925.431	925.431	-190.916	-134.978	-134.978	-23.298	-13.498
2.99	929.156	385.069	44.99	272.236	272.334	928.156	928.156	-190.602	-134.755	-134.755	-23.276	-13.476
3.0	931.878	384.751	44.99	272.011	272.109	930.878	930.878	-190.287	-134.533	-134.533	-23.253	-13.453
3.01	934.598	384.434	44.99	271.787	271.885	933.598	933.598	-189.973	-134.311	-134.311	-23.231	-13.431
3.02	937.316	384.117	44.99	271.563	271.661	936.316	936.316	-189.66	-134.09	-134.09	-23.209	-13.409
3.03	940.032	383.8	44.99	271.339	271.437	939.032	939.032	-189.347	-133.869	-133.869	-23.187	-13.387
3.04	942.745	383.484	44.99	271.115	271.213	941.745	941.745	-189.035	-133.648	-133.648	-23.165	-13.365
3.05	945.456	383.168	44.99	270.892	270.99	944.456	944.456	-188.724	-133.428	-133.428	-23.143	-13.343
3.06	948.165	382.852	44.99	270.669	270.767	947.165	947.165	-188.413	-133.208	-133.208	-23.121	-13.321
3.07	950.872	382.537	44.99	270.445	270.543	949.872	949.872	-188.102	-132.988	-132.988	-23.099	-13.299
3.08	953.577	382.222	44.99	270.223	270.321	952.577	952.577	-187.793	-132.77	-132.77	-23.077	-13.277
3.09	956.279	381.908	44.99	270.0	270.098	955.279	955.279	-187.484	-132.551	-132.551	-23.055	-13.255
3.1	958.979	381.594	44.99	269.779	269.877	957.979	957.979	-187.176	-132.333	-132.333	-23.033	-13.233
3.11	961.677	381.28	44.99	269.557	269.655	960.677	960.677	-186.868	-132.116	-132.116	-23.012	-13.212
3.12	964.373	380.967	44.99	269.335	269.433	963.373	963.373	-186.561	-131.899	-131.899	-22.99	-13.19
3.13	967.066	380.654	44.99	269.114	269.212	966.066	966.066	-186.255	-131.682	-131.682	-22.968	-13.168
3.14	969.757	380.341	44.99	268.893	268.991	968.757	968.757	-185.949	-131.466	-131.466	-22.947	-13.147
3.15	972.446	380.029	44.99	268.672	268.77	971.446	971.446	-185.643	-131.25	-131.25	-22.925	-13.125
3.16	975.133	379.717	44.99	268.451	268.549	974.133	974.133	-185.339	-131.034	-131.034	-22.903	-13.103
3.17	977.818	379.405	44.99	268.231	268.329	976.818	976.818	-185.034	-130.819	-130.819	-22.882	-13.082
3.18	980.5	379.094	44.99	268.011	268.109	979.5	979.5	-184.731	-130.604	-130.604	-22.86	-13.06
3.19	983.18	378.783	44.99	267.791	267.889	982.18	982.18	-184.428	-130.39	-130.39	-22.839	-13.039
3.2	985.858	378.472	44.99	267.571	267.669	984.858	984.858	-184.125	-130.177	-130.177	-22.818	-13.018
3.21	988.534	378.162	44.99	267.352	267.45	987.534	987.534	-183.823	-129.963	-129.963	-22.796	-12.996
3.22	991.208	377.852	44.989	267.133	267.231	990.208	990.208	-183.522	-129.75	-129.75	-22.775	-12.975
3.23	993.879	377.542	44.989	266.914	267.012	992.879	992.879	-183.221	-129.537	-129.537	-22.754	-12.954
3.24	996.548	377.233	44.989	266.695	266.793	995.548	995.548	-182.921	-129.325	-129.325	-22.732	-12.932
3.25	999.215	376.924	44.989	266.477	266.575	998.215	998.215	-182.621	-129.113	-129.113	-22.711	-12.911
3.26	1001.88	376.615	44.989	266.258	266.356	1000.88	1000.88	-182.322	-128.902	-128.902	-22.69	-12.89
3.27	1004.543	376.307	44.989	266.04	266.138	1003.543	1003.543	-182.024	-128.691	-128.691	-22.669	-12.869
3.28	1007.203	375.999	44.989	265.823	265.921	1006.203	1006.203	-181.726	-128.48	-128.48	-22.648	-12.848
3.29	1009.861	375.692	44.989	265.605	265.703	1008.861	1008.861	-181.429	-128.27	-128.27	-22.627	-12.827
3.3	1012.517	375.385	44.989	265.388	265.486	1011.517	1011.517	-181.133	-128.061	-128.061	-22.606	-12.806
3.31	1015.171	375.078	44.989	265.171	265.269	1014.171	1014.171	-180.837	-127.851	-127.851	-22.585	-12.785
3.32	1017.823	374.772	44.989	264.955	265.053	1016.823	1016.823	-180.541	-127.642	-127.642	-22.564	-12.764
3.33	1020.473	374.466	44.989	264.738	264.836	1019.473	1019.473	-180.246	-127.434	-127.434	-22.543	-12.743
3.34	1023.12	374.16	44.989	264.522	264.62	1022.12	1022.12	-179.952	-127.226	-127.226	-22.523	-12.723
3.35	1025.765	373.855	44.989	264.306	264.404	1024.765	1024.765	-179.658	-127.018	-127.018	-22.502	-12.702
3.36	1028.408	373.55	44.989	264.091	264.189	1027.408	1027.408	-179.365	-126.811	-126.811	-22.481	-12.681
3.37	1031.049	373.245	44.989	263.875	263.973	1030.049	1030.049	-179.073	-126.605	-126.605	-22.46	-12.66
3.38	1033.688	372.941	44.989	263.66	263.758	1032.688	1032.688	-178.781	-126.398	-126.398	-22.44	-12.64
3.39	1036.325	372.637	44.989	263.445	263.543	1035.325	1035.325	-178.49	-126.192	-126.192	-22.419	-12.619
3.4	1038.96	372.333	44.989	263.23	263.328	1037.96	1037.96	-178.199	-125.986	-125.986	-22.399	-12.599
3.41	1041.592	372.03	44.989	263.016	263.114	1040.592	1040.592	-177.908	-125.781	-125.781	-22.378	-12.578
3.42	1044.222	371.727	44.989	262.802	262.9	1043.222	1043.222	-177.619	-125.576	-125.576	-22.358	-12.558
3.43	1046.85	371.424	44.989	262.588	262.686	1045.85	1045.85	-177.329	-125.372	-125.372	-22.337	-12.537
3.44	1049.476	371.122	44.989	262.374	262.472	1048.476	1048.476	-177.04	-125.168	-125.168	-22.317	-12.517
3.45	1052.1	370.82	44.989	262.16	262.258	1051.1	1051.1	-176.753	-124.964	-124.964	-22.296	-12.496
3.46	1054.722	370.518	44.989	261.947	262.045	1053.722	1053.722	-176.465	-124.761	-124.761	-22.276	-12.476
3.47	1057.342	370.217	44.989	261.734	261.832	1056.342	1056.342	-176.178	-124.558	-124.558	-22.256	-12.456
3.48	1059.959	369.916	44.989	261.521	261.619	1058.959	1058.959	-175.892	-124.355	-124.355	-22.236	-12.436
3.49	1062.574	369.615	44.989	261.308	261.406	1061.574	1061.574	-175.606	-124.153	-124.153	-22.215	-12.415
3.5	1065.187	369.315	44.989	261.096	261.194	1064.187	1064.187	-175.32	-123.951	-123.951	-22.195	-12.395
3.51	1067.798	369.015	44.989	260.884	260.982	1066.798	1066.798	-175.036	-123.75	-123.75	-22.175	-12.375
3.52	1070.407	368.715	44.989	260.672	260.77	1069.407	1069.407	-174.751	-123.549	-123.549	-22.155	-12.355
3.53	1073.014	368.416	44.989	260.46	260.558	1072.014	1072.014	-174.467	-123.348	-123.348	-22.135	-12.335
3.54	1075.619	368.117	44.989	260.249	260.347	1074.619	1074.619	-174.184	-123.148	-123.148	-22.115	-12.315
3.55	1078.222	367.818	44.989	260.038	260.136	1077.222	1077.222	-173.902	-122.949	-122.949	-22.095	-12.295
3.56	1080.822	367.52	44.989	259.827	259.925	1079.822	1079.822	-173.619	-122.749	-122.749	-22.075	-12.275
3.57	1083.42	367.222	44.989	259.616	259.714	1082.42	1082.42	-173.338	-122.55	-122.55	-22.055	-12.255
3.58	1086.016	366.924	44.989	259.406	259.504	1085.016	1085.016	-173.057	-122.352	-122.352	-22.035	-12.235
3.59	1088.61	366.627	44.989	259.195	259.293	1087.61	1087.61	-172.777	-122.153	-122.153	-22.015	-12.215
3.6	1091.202	366.33	44.989	258.985	259.083	1090.202	1090.202	-172.497	-121.955	-121.955	-21.996	-12.196
3.61	1093.792	366.033	44.989	258.776	258.874	1092.792	1092.792	-172.218	-121.758	-121.758	-21.976	-12.176
3.62	1096.38	365.737	44.989	258.566	258.664	1095.38	1095.38	-171.938	-121.56	-121.56	-21.956	-12.156
3.63	1098.966	365.441	44.989	258.357	258.455	1097.966	1097.966	-171.66	-121.364	-121.364	-21.936	-12.136
3.64	1101.55	365.145	44.989	258.148	258.246	1100.55	1100.55	-171.383	-121.168	-121.168	-21.917	-12.117
3.65	1104.132	364.849	44.989	257.939	258.037	1103.132	1103.132	-171.105	-120.971	-120.971	-21.897	-12.097
3.66	1106.711	364.554	44.989	257.729	257.827	1105.711	1105.711	-170.828	-120.775	-120.775	-21.878	-12.078
3.67	1109.288	364.259	44.989	257.521	257.619	1108.288	1108.288	-170.552	-120.58	-120.58	-21.858	-12.058
3.68	1111.863	363.964	44.989	257.313	257.411	1110.863	1110.863	-170.276	-120.385	-120.385	-21.839	-12.039
3.69	1114.436	363.67	44.989	257.104	257.202	1113.436	1113.436	-170.0	-120.19	-120.19	-21.819	-12.019
3.7	1117.007	363.376	44.989	256.897	256.995	1116.007	1116.007	-169.726	-119.996	-119.996	-21.8	-12.0
3.71	1119.576	363.082	44.989	256.689	256.787	1118.576	1118.576	-169.451	-119.802	-119.802	-21.78	-11.98
3.72	1122.143	362.789	44.989	256.481	256.579	1121.143	1121.143	-169.177	-119.608	-119.608	-21.761	-11.961
3.73	1124.708	362.496	44.989	256.274	256.372	1123.708	1123.708	-168.904	-119.415	-119.415	-21.742	-11.942
3.74	1127.271	362.203	44.989	256.067	256.165	1126.271	1126.271	-168.632	-119.223	-119.223	-21.722	-11.922
3.75	1129.832	361.911	44.989	255.86	255.958	1128.832	1128.832	-168.359	-119.03	-119.03	-21.703	-11.903
3.76	1132.391	361.619	44.989	255.654	255.752	1131.391	1131.391	-168.088	-118.838	-118.838	-21.684	-11.884
3.77	1134.948	361.327	44.989	255.448	255.546	1133.948	1133.948	-167.817	-118.646	-118.646	-21.665	-11.865
3.78	1137.503	361.036	44.989	255.242	255.34	1136.503	1136.503	-167.546	-118.455	-118.455	-21.645	-11.845
3.79	1140.056	360.745	44.989	255.036	255.134	1139.056	1139.056	-167.276	-118.264	-118.264	-21.626	-11.826
3.8	1142.606	360.454	44.989	254.831	254.929	1141.606	1141.606	-167.006	-118.074	-118.074	-21.607	-11.807
3.81	1145.154	360.164	44.989	254.625	254.723	1144.154	1144.154	-166.737	-117.883	-117.883	-21.588	-11.788
3.82	1147.7	359.874	44.989	254.42	254.518	1146.7	1146.7	-166.469	-117.694	-117.694	-21.569	-11.769
3.83	1150.244	359.584	44.989	254.215	254.313	1149.244	1149.244	-166.201	-117.504	-117.504	-21.55	-11.75
3.84	1152.786	359.295	44.989	254.011	254.109	1151.786	1151.786	-165.933	-117.315	-117.315	-21.531	-11.731
3.85	1155.326	359.006	44.989	253.806	253.904	1154.326	1154.326	-165.667	-117.126	-117.126	-21.513	-11.713
3.86	1157.864	358.717	44.989	253.602	253.7	1156.864	1156.864	-165.4	-116.938	-116.938	-21.494	-11.694
3.87	1160.4	358.428	44.989	253.398	253.496	1159.4	1159.4	-165.134	-116.75	-116.75	-21.475	-11.675
3.88	1162.934	358.14	44.989	253.194	253.292	1161.934	1161.934	-164.868	-116.562	-116.562	-21.456	-11.656
3.89	1165.466	357.852	44.989	252.991	253.089	1164.466	1164.466	-164.603	-116.374	-116.374	-21.437	-11.637
3.9	1167.996	357.564	44.989	252.787	252.885	1166.996	1166.996	-164.339	-116.187	-116.187	-21.419	-11.619
3.91	1170.524	357.277	44.989	252.584	252.682	1169.524	1169.524	-164.074	-116.0	-116.0	-21.4	-11.6
3.92	1173.05	356.99	44.989	252.381	252.479	1172.05	1172.05	-163.811	-115.814	-115.814	-21.381	-11.581
3.93	1175.574	356.703	44.989	252.178	252.276	1174.574	1174.574	-163.548	-115.628	-115.628	-21.363	-11.563
3.94	1178.096	356.417	44.989	251.976	252.074	1177.096	1177.096	-163.285	-115.442	-115.442	-21.344	-11.544
3.95	1180.616	356.131	44.989	251.774	251.872	1179.616	1179.616	-163.023	-115.257	-115.257	-21.326	-11.526
3.96	1183.134	355.845	44.989	251.572	251.67	1182.134	1182.134	-162.762	-115.072	-115.072	-21.307	-11.507
3.97	1185.65	355.559	44.989	251.37	251.468	1184.65	1184.65	-162.5	-114.888	-114.888	-21.289	-11.489
3.98	1188.164	355.274	44.989	251.168	251.266	1187.164	1187.164	-162.239	-114.703	-114.703	-21.27	-11.47
3.99	1190.676	354.989	44.989	250.966	251.064	1189.676	1189.676	-161.979	-114.519	-114.519	-21.252	-11.452
4.0	1193.186	354.704	44.989	250.765	250.863	1192.186	1192.186	-161.719	-114.336	-114.336	-21.234	-11.434
4.01	1195.694	354.42	44.989	250.564	250.662	1194.694	1194.694	-161.46	-114.152	-114.152	-21.215	-11.415
4.02	1198.2	354.136	44.989	250.363	250.461	1197.2	1197.2	-161.201	-113.969	-113.969	-21.197	-11.397
4.03	1200.704	353.852	44.989	250.162	250.26	1199.704	1199.704	-160.943	-113.787	-113.787	-21.179	-11.379
4.04	1203.206	353.569	44.989	249.962	250.06	1202.206	1202.206	-160.685	-113.604	-113.604	-21.16	-11.36
4.05	1205.706	353.286	44.989	249.762	249.86	1204.706	1204.706	-160.428	-113.423	-113.423	-21.142	-11.342
4.06	1208.204	353.003	44.989	249.562	249.66	1207.204	1207.204	-160.172	-113.241	-113.241	-21.124	-11.324
4.07	1210.7	352.721	44.989	249.362	249.46	1209.7	1209.7	-159.915	-113.06	-113.06	-21.106	-11.306
4.08	1213.194	352.439	44.989	249.163	249.261	1212.194	1212.194	-159.66	-112.879	-112.879	-21.088	-11.288
4.09	1215.686	352.157	44.989	248.964	249.062	1214.686	1214.686	-159.404	-112.699	-112.699	-21.07	-11.27
4.1	1218.176	351.875	44.989	248.764	248.862	1217.176	1217.176	-159.149	-112.519	-112.519	-21.052	-11.252
4.11	1220.664	351.594	44.989	248.565	248.663	1219.664	1219.664	-158.895	-112.339	-112.339	-21.034	-11.234
4.12	1223.15	351.313	44.989	248.367	248.465	1222.15	1222.15	-158.641	-112.159	-112.159	-21.016	-11.216
4.13	1225.634	351.032	44.989	248.168	248.266	1224.634	1224.634	-158.388	-111.98	-111.98	-20.998	-11.198
4.14	1228.116	350.752	44.989	247.97	248.068	1227.116	1227.116	-158.134	-111.801	-111.801	-20.98	-11.18
4.15	1230.596	350.472	44.989	247.772	247.87	1229.596	1229.596	-157.882	-111.623	-111.623	-20.962	-11.162
4.16	1233.074	350.192	44.989	247.574	247.672	1232.074	1232.074	-157.63	-111.444	-111.444	-20.944	-11.144
4.17	1235.55	349.912	44.989	247.376	247.474	1234.55	1234.55	-157.378	-111.266	-111.266	-20.927	-11.127
4.18	1238.024	349.633	44.989	247.179	247.277	1237.024	1237.024	-157.127	-111.089	-111.089	-20.909	-11.109
4.19	1240.496	349.354	44.989	246.982	247.08	1239.496	1239.496	-156.876	-110.912	-110.912	-20.891	-11.091
4.2	1242.966	349.075	44.989	246.785	246.883	1241.966	1241.966	-156.626	-110.735	-110.735	-20.873	-11.073
4.21	1245.434	348.797	44.989	246.587	246.685	1244.434	1244.434	-156.376	-110.558	-110.558	-20.856	-11.056
4.22	1247.9	348.519	44.989	246.391	246.489	1246.9	1246.9	-156.127	-110.382	-110.382	-20.838	-11.038
4.23	1250.364	348.241	44.989	246.195	246.293	1249.364	1249.364	-155.878	-110.206	-110.206	-20.821	-11.021
4.24	1252.826	347.964	44.989	245.998	246.096	1251.826	1251.826	-155.63	-110.03	-110.03	-20.803	-11.003
4.25	1255.286	347.687	44.989	245.803	245.901	1254.286	1254.286	-155.382	-109.855	-109.855	-20.786	-10.986
4.26	1257.744	347.41	44.989	245.607	245.705	1256.744	1256.744	-155.135	-109.68	-109.68	-20.768	-10.968
4.27	1260.2	347.133	44.989	245.411	245.509	1259.2	1259.2	-154.888	-109.506	-109.506	-20.751	-10.951
4.28	1262.654	346.857	44.989	245.216	245.314	1261.654	1261.654	-154.641	-109.331	-109.331	-20.733	-10.933
4.29	1265.106	346.581	44.989	245.021	245.119	1264.106	1264.106	-154.395	-109.157	-109.157	-20.716	-10.916
4.3	1267.556	346.305	44.989	244.826	244.924	1266.556	1266.556	-154.149	-108.984	-108.984	-20.698	-10.898
4.31	1270.004	346.03	44.989	244.631	244.729	1269.004	1269.004	-153.904	-108.81	-108.81	-20.681	-10.881
4.32	1272.45	345.755	44.989	244.437	244.535	1271.45	1271.45	-153.66	-108.637	-108.637	-20.664	-10.864
4.33	1274.894	345.48	44.989	244.242	244.34	1273.894	1273.894	-153.416	-108.465	-108.465	-20.646	-10.846
4.34	1277.337	345.205	44.988	244.048	244.146	1276.337	1276.337	-153.172	-108.292	-108.292	-20.629	-10.829
4.35	1279.778	344.931	44.988	243.854	243.952	1278.778	1278.778	-152.928	-108.12	-108.12	-20.612	-10.812
4.36	1282.217	344.657	44.988	243.66	243.758	1281.217	1281.217	-152.685	-107.948	-107.948	-20.595	-10.795
4.37	1284.654	344.383	44.988	243.467	243.565	1283.654	1283.654	-152.443	-107.777	-107.777	-20.578	-10.778
4.38	1287.089	344.11	44.988	243.273	243.371	1286.089	1286.089	-152.2	-107.606	-107.606	-20.561	-10.761
4.39	1289.522	343.837	44.988	243.08	243.178	1288.522	1288.522	-151.959	-107.435	-107.435	-20.544	-10.744
4.4	1291.953	343.564	44.988	242.887	242.985	1290.953	1290.953	-151.718	-107.265	-107.265	-20.526	-10.726
4.41	1294.382	343.291	44.988	242.695	242.793	1293.382	1293.382	-151.477	-107.095	-107.095	-20.509	-10.709
4.42	1296.809	343.019	44.988	242.502	242.6	1295.809	1295.809	-151.237	-106.924	-106.924	-20.492	-10.692
4.43	1299.234	342.747	44.988	242.31	242.408	1298.234	1298.234	-150.997	-106.755	-106.755	-20.476	-10.676
4.44	1301.657	342.475	44.988	242.118	242.216	1300.657	1300.657	-150.758	-106.586	-106.586	-20.459	-10.659
4.45	1304.078	342.203	44.988	241.925	242.023	1303.078	1303.078	-150.519	-106.417	-106.417	-20.442	-10.642
4.46	1306.497	341.932	44.988	241.733	241.831	1305.497	1305.497	-150.28	-106.248	-106.248	-20.425	-10.625
4.47	1308.914	341.661	44.988	241.542	241.64	1307.914	1307.914	-150.042	-106.079	-106.079	-20.408	-10.608
4.48	1311.33	341.39	44.988	241.35	241.448	1310.33	1310.33	-149.804	-105.911	-105.911	-20.391	-10.591
4.49	1313.744	341.12	44.988	241.159	241.257	1312.744	1312.744	-149.566	-105.743	-105.743	-20.374	-10.574
4.5	1316.156	340.85	44.988	240.968	241.066	1315.156	1315.156	-149.33	-105.576	-105.576	-20.358	-10.558
4.51	1318.566	340.58	44.988	240.778	240.876	1317.566	1317.566	-149.094	-105.409	-105.409	-20.341	-10.541
4.52	1320.974	340.31	44.988	240.587	240.685	1319.974	1319.974	-148.858	-105.242	-105.242	-20.324	-10.524
4.53	1323.38	340.041	44.988	240.396	240.494	1322.38	1322.38	-148.622	-105.075	-105.075	-20.308	-10.508
4.54	1325.784	339.772	44.988	240.206	240.304	1324.784	1324.784	-148.387	-104.909	-104.909	-20.291	-10.491
4.55	1328.186	339.503	44.988	240.016	240.114	1327.186	1327.186	-148.152	-104.744	-104.744	-20.274	-10.474
4.56	1330.586	339.235	44.988	239.826	239.924	1329.586	1329.586	-147.918	-104.578	-104.578	-20.258	-10.458
4.57	1332.984	338.967	44.988	239.637	239.735	1331.984	1331.984	-147.684	-104.413	-104.413	-20.241	-10.441
4.58	1335.38	338.699	44.988	239.447	239.545	1334.38	1334.38	-147.451	-104.248	-104.248	-20.225	-10.425
4.59	1337.775	338.431	44.988	239.258	239.356	1336.775	1336.775	-147.218	-104.083	-104.083	-20.208	-10.408
4.6	1340.168	338.164	44.988	239.069	239.167	1339.168	1339.168	-146.985	-103.918	-103.918	-20.192	-10.392
4.61	1342.559	337.897	44.988	238.88	238.978	1341.559	1341.559	-146.753	-103.754	-103.754	-20.175	-10.375
4.62	1344.948	337.63	44.988	238.692	238.79	1343.948	1343.948	-146.521	-103.591	-103.591	-20.159	-10.359
4.63	1347.335	337.363	44.988	238.503	238.601	1346.335	1346.335	-146.29	-103.427	-103.427	-20.143	-10.343
4.64	1349.72	337.097	44.988	238.314	238.412	1348.72	1348.72	-146.059	-103.263	-103.263	-20.126	-10.326
4.65	1352.103	336.831	44.988	238.126	238.224	1351.103	1351.103	-145.828	-103.101	-103.101	-20.11	-10.31
4.66	1354.484	336.565	44.988	237.939	238.037	1353.484	1353.484	-145.598	-102.938	-102.938	-20.094	-10.294
4.67	1356.864	336.3	44.988	237.751	237.849	1355.864	1355.864	-145.369	-102.776	-102.776	-20.078	-10.278
4.68	1359.242	336.035	44.988	237.563	237.661	1358.242	1358.242	-145.14	-102.614	-102.614	-20.061	-10.261
4.69	1361.618	335.77	44.988	237.376	237.474	1360.618	1360.618	-144.911	-102.452	-102.452	-20.045	-10.245
4.7	1363.992	335.505	44.988	237.189	237.287	1362.992	1362.992	-144.683	-102.291	-102.291	-20.029	-10.229
4.71	1366.364	335.241	44.988	237.002	237.1	1365.364	1365.364	-144.454	-102.129	-102.129	-20.013	-10.213
4.72	1368.734	334.977	44.988	236.815	236.913	1367.734	1367.734	-144.227	-101.969	-101.969	-19.997	-10.197
