t_resolution                            - 0.01
accuracy                                - 3

u                                       - 150.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 10.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
2.39	231.119	122.915	44.887	86.742	87.086	230.118	230.191	-19.422	-13.712	-13.751	-11.171	-1.375
2.4	231.987	122.808	44.887	86.666	87.01	230.986	231.061	-19.388	-13.688	-13.727	-11.169	-1.373
2.41	232.854	122.701	44.887	86.591	86.934	231.853	231.93	-19.355	-13.664	-13.703	-11.166	-1.37
2.42	233.72	122.594	44.887	86.515	86.859	232.719	232.799	-19.321	-13.641	-13.679	-11.164	-1.368
2.43	234.586	122.487	44.886	86.44	86.783	233.585	233.667	-19.287	-13.617	-13.655	-11.162	-1.366
2.44	235.451	122.467	44.846	86.364	86.83	234.45	234.535	-19.254	-13.593	-13.651	-11.159	-1.365
2.45	236.314	122.361	44.805	86.228	86.815	235.313	235.403	-19.247	-13.569	-13.646	-11.157	-1.365
2.46	237.177	122.342	44.765	86.153	86.863	236.176	236.272	-19.214	-13.546	-13.642	-11.155	-1.364
2.47	238.038	122.236	44.724	86.017	86.849	237.037	237.141	-19.208	-13.522	-13.638	-11.152	-1.364
2.48	238.899	122.217	44.684	85.943	86.896	237.898	238.01	-19.175	-13.499	-13.633	-11.15	-1.363
2.49	239.758	122.112	44.643	85.807	86.883	238.757	238.879	-19.169	-13.476	-13.629	-11.148	-1.363
2.5	240.616	122.007	44.643	85.733	86.808	239.615	239.747	-19.136	-13.453	-13.606	-11.145	-1.361
2.51	241.474	121.903	44.643	85.659	86.733	240.473	240.614	-19.103	-13.429	-13.582	-11.143	-1.358
2.52	242.331	121.799	44.643	85.586	86.659	241.33	241.481	-19.07	-13.407	-13.559	-11.141	-1.356
2.53	243.187	121.695	44.643	85.513	86.586	242.186	242.347	-19.038	-13.384	-13.536	-11.138	-1.354
2.54	244.043	121.591	44.643	85.44	86.512	243.042	243.212	-19.005	-13.361	-13.513	-11.136	-1.351
2.55	244.898	121.487	44.643	85.367	86.438	243.897	244.077	-18.973	-13.338	-13.49	-11.134	-1.349
2.56	245.752	121.383	44.643	85.294	86.364	244.751	244.941	-18.941	-13.315	-13.467	-11.132	-1.347
2.57	246.605	121.279	44.643	85.221	86.29	245.604	245.804	-18.908	-13.292	-13.444	-11.129	-1.344
2.58	247.458	121.175	44.643	85.148	86.216	246.457	246.666	-18.876	-13.27	-13.421	-11.127	-1.342
2.59	248.31	121.071	44.643	85.075	86.142	247.309	247.528	-18.843	-13.247	-13.398	-11.125	-1.34
2.6	249.161	120.967	44.643	85.002	86.068	248.16	248.389	-18.811	-13.224	-13.375	-11.122	-1.337
2.61	250.011	120.863	44.643	84.929	85.994	249.01	249.249	-18.779	-13.201	-13.352	-11.12	-1.335
2.62	250.861	120.759	44.643	84.856	85.92	249.86	250.108	-18.746	-13.179	-13.329	-11.118	-1.333
2.63	251.71	120.655	44.643	84.782	85.846	250.709	250.967	-18.714	-13.156	-13.306	-11.116	-1.331
2.64	252.558	120.551	44.643	84.709	85.772	251.557	251.825	-18.682	-13.133	-13.283	-11.113	-1.328
2.65	253.405	120.447	44.643	84.636	85.699	252.404	252.682	-18.65	-13.111	-13.26	-11.111	-1.326
2.66	254.252	120.343	44.643	84.563	85.625	253.251	253.538	-18.618	-13.088	-13.237	-11.109	-1.324
2.67	255.098	120.239	44.643	84.49	85.551	254.097	254.394	-18.585	-13.066	-13.214	-11.107	-1.321
2.68	255.943	120.135	44.643	84.417	85.477	254.942	255.249	-18.553	-13.043	-13.191	-11.104	-1.319
2.69	256.788	120.031	44.643	84.344	85.403	255.787	256.103	-18.521	-13.02	-13.169	-11.102	-1.317
2.7	257.632	119.927	44.643	84.271	85.329	256.631	256.956	-18.489	-12.998	-13.146	-11.1	-1.315
2.71	258.475	119.823	44.643	84.198	85.255	257.474	257.809	-18.457	-12.975	-13.123	-11.098	-1.312
2.72	259.317	119.72	44.642	84.125	85.181	258.316	258.661	-18.425	-12.953	-13.1	-11.095	-1.31
2.73	260.159	119.702	44.602	84.052	85.228	259.158	259.513	-18.394	-12.931	-13.096	-11.093	-1.31
2.74	260.999	119.6	44.561	83.92	85.215	259.998	260.365	-18.388	-12.908	-13.092	-11.091	-1.309
2.75	261.839	119.583	44.521	83.848	85.262	260.838	261.218	-18.357	-12.886	-13.088	-11.089	-1.309
2.76	262.677	119.482	44.48	83.717	85.25	261.676	262.071	-18.351	-12.864	-13.085	-11.086	-1.308
2.77	263.515	119.381	44.48	83.646	85.178	262.514	262.923	-18.321	-12.843	-13.063	-11.084	-1.306
2.78	264.352	119.28	44.48	83.575	85.106	263.351	263.774	-18.29	-12.821	-13.04	-11.082	-1.304
2.79	265.188	119.179	44.48	83.504	85.034	264.187	264.624	-18.259	-12.799	-13.018	-11.08	-1.302
2.8	266.023	119.078	44.48	83.434	84.962	265.022	265.474	-18.228	-12.778	-12.996	-11.078	-1.3
2.81	266.858	118.977	44.48	83.363	84.89	265.857	266.323	-18.197	-12.756	-12.974	-11.076	-1.297
2.82	267.692	118.876	44.48	83.292	84.818	266.691	267.171	-18.166	-12.734	-12.952	-11.073	-1.295
2.83	268.525	118.776	44.48	83.221	84.746	267.524	268.019	-18.135	-12.713	-12.93	-11.071	-1.293
2.84	269.358	118.676	44.48	83.151	84.674	268.357	268.866	-18.105	-12.691	-12.909	-11.069	-1.291
2.85	270.19	118.576	44.48	83.081	84.603	269.189	269.712	-18.074	-12.67	-12.887	-11.067	-1.289
2.86	271.021	118.476	44.48	83.011	84.532	270.02	270.557	-18.044	-12.649	-12.865	-11.065	-1.287
2.87	271.852	118.376	44.48	82.941	84.461	270.851	271.402	-18.013	-12.627	-12.843	-11.063	-1.284
2.88	272.682	118.276	44.48	82.871	84.389	271.681	272.246	-17.983	-12.606	-12.822	-11.061	-1.282
2.89	273.511	118.176	44.48	82.801	84.318	272.51	273.089	-17.953	-12.585	-12.8	-11.058	-1.28
2.9	274.339	118.076	44.48	82.731	84.247	273.338	273.932	-17.922	-12.563	-12.779	-11.056	-1.278
2.91	275.167	117.976	44.48	82.661	84.175	274.166	274.774	-17.892	-12.542	-12.757	-11.054	-1.276
2.92	275.994	117.876	44.48	82.591	84.104	274.993	275.615	-17.862	-12.521	-12.735	-11.052	-1.274
2.93	276.82	117.776	44.48	82.521	84.033	275.819	276.455	-17.831	-12.5	-12.714	-11.05	-1.271
2.94	277.646	117.676	44.48	82.45	83.962	276.645	277.295	-17.801	-12.479	-12.692	-11.048	-1.269
2.95	278.471	117.576	44.48	82.38	83.89	277.47	278.134	-17.771	-12.457	-12.671	-11.046	-1.267
2.96	279.295	117.476	44.48	82.31	83.819	278.294	278.972	-17.741	-12.436	-12.649	-11.044	-1.265
2.97	280.119	117.376	44.48	82.24	83.748	279.118	279.81	-17.71	-12.415	-12.628	-11.042	-1.263
2.98	280.942	117.276	44.48	82.17	83.676	279.941	280.647	-17.68	-12.394	-12.606	-11.039	-1.261
2.99	281.764	117.176	44.48	82.1	83.605	280.763	281.483	-17.65	-12.373	-12.585	-11.037	-1.258
3.0	282.585	117.076	44.48	82.03	83.534	281.584	282.318	-17.62	-12.352	-12.563	-11.035	-1.256
3.01	283.406	116.976	44.48	81.96	83.463	282.405	283.153	-17.59	-12.331	-12.542	-11.033	-1.254
3.02	284.226	116.876	44.48	81.89	83.391	283.225	283.987	-17.56	-12.31	-12.52	-11.031	-1.252
3.03	285.045	116.776	44.479	81.82	83.32	284.044	284.82	-17.53	-12.289	-12.499	-11.029	-1.25
3.04	285.864	116.76	44.439	81.75	83.366	284.863	285.654	-17.5	-12.268	-12.495	-11.027	-1.25
3.05	286.681	116.662	44.398	81.622	83.354	285.68	286.488	-17.495	-12.247	-12.492	-11.025	-1.249
3.06	287.498	116.564	44.398	81.553	83.284	286.497	287.321	-17.466	-12.226	-12.471	-11.023	-1.247
3.07	288.314	116.466	44.398	81.485	83.214	287.313	288.153	-17.437	-12.206	-12.45	-11.021	-1.245
3.08	289.129	116.368	44.398	81.416	83.144	288.128	288.985	-17.407	-12.185	-12.429	-11.019	-1.243
3.09	289.944	116.27	44.398	81.347	83.074	288.943	289.816	-17.378	-12.165	-12.408	-11.016	-1.241
3.1	290.758	116.172	44.398	81.279	83.004	289.757	290.646	-17.349	-12.144	-12.387	-11.014	-1.239
3.11	291.571	116.074	44.398	81.21	82.934	290.57	291.475	-17.32	-12.124	-12.366	-11.012	-1.237
3.12	292.384	115.976	44.398	81.142	82.864	291.383	292.304	-17.29	-12.103	-12.345	-11.01	-1.235
3.13	293.196	115.878	44.398	81.073	82.795	292.195	293.132	-17.261	-12.083	-12.324	-11.008	-1.232
3.14	294.007	115.78	44.398	81.005	82.725	293.006	293.959	-17.232	-12.062	-12.304	-11.006	-1.23
3.15	294.817	115.682	44.398	80.936	82.655	293.816	294.786	-17.203	-12.042	-12.283	-11.004	-1.228
3.16	295.627	115.584	44.398	80.867	82.585	294.626	295.612	-17.174	-12.022	-12.262	-11.002	-1.226
3.17	296.436	115.486	44.398	80.799	82.515	295.435	296.437	-17.145	-12.001	-12.241	-11.0	-1.224
3.18	297.244	115.389	44.398	80.73	82.445	296.243	297.262	-17.116	-11.981	-12.221	-10.998	-1.222
3.19	298.052	115.292	44.398	80.662	82.376	297.051	298.086	-17.087	-11.961	-12.2	-10.996	-1.22
3.2	298.859	115.195	44.398	80.594	82.306	297.858	298.909	-17.058	-11.941	-12.179	-10.994	-1.218
3.21	299.665	115.098	44.398	80.527	82.237	298.664	299.731	-17.029	-11.921	-12.159	-10.992	-1.216
3.22	300.471	115.001	44.398	80.459	82.168	299.47	300.553	-17.001	-11.901	-12.139	-10.99	-1.214
3.23	301.276	114.904	44.398	80.391	82.099	300.275	301.374	-16.972	-11.88	-12.118	-10.988	-1.212
3.24	302.08	114.807	44.398	80.323	82.029	301.079	302.194	-16.943	-11.86	-12.098	-10.986	-1.21
3.25	302.884	114.71	44.398	80.255	81.96	301.883	303.014	-16.915	-11.84	-12.077	-10.984	-1.208
3.26	303.687	114.613	44.398	80.187	81.891	302.686	303.833	-16.886	-11.82	-12.057	-10.982	-1.206
3.27	304.489	114.516	44.398	80.119	81.822	303.488	304.651	-16.858	-11.8	-12.036	-10.98	-1.204
3.28	305.291	114.419	44.398	80.051	81.752	304.29	305.469	-16.829	-11.78	-12.016	-10.978	-1.202
3.29	306.092	114.322	44.398	79.984	81.683	305.091	306.286	-16.801	-11.761	-11.996	-10.976	-1.2
3.3	306.892	114.225	44.398	79.916	81.614	305.891	307.102	-16.772	-11.741	-11.975	-10.974	-1.198
3.31	307.692	114.128	44.398	79.848	81.545	306.691	307.918	-16.744	-11.721	-11.955	-10.972	-1.196
3.32	308.491	114.031	44.398	79.78	81.475	307.49	308.733	-16.715	-11.701	-11.935	-10.97	-1.193
3.33	309.289	113.934	44.398	79.712	81.406	308.288	309.547	-16.687	-11.681	-11.915	-10.968	-1.191
3.34	310.087	113.837	44.398	79.644	81.337	309.086	310.36	-16.659	-11.661	-11.894	-10.966	-1.189
3.35	310.884	113.74	44.397	79.576	81.268	309.883	311.173	-16.63	-11.641	-11.874	-10.964	-1.187
3.36	311.68	113.724	44.357	79.508	81.312	310.679	311.986	-16.602	-11.621	-11.87	-10.962	-1.187
3.37	312.475	113.629	44.316	79.383	81.301	311.474	312.799	-16.597	-11.601	-11.867	-10.96	-1.187
3.38	313.269	113.534	44.316	79.317	81.233	312.268	313.611	-16.57	-11.582	-11.847	-10.958	-1.185
3.39	314.063	113.439	44.316	79.251	81.165	313.062	314.423	-16.542	-11.563	-11.827	-10.956	-1.183
3.4	314.856	113.344	44.316	79.184	81.097	313.855	315.234	-16.514	-11.543	-11.808	-10.954	-1.181
3.41	315.648	113.249	44.316	79.118	81.029	314.647	316.044	-16.487	-11.524	-11.788	-10.952	-1.179
3.42	316.44	113.154	44.316	79.052	80.961	315.439	316.854	-16.459	-11.505	-11.768	-10.95	-1.177
3.43	317.231	113.059	44.316	78.985	80.893	316.23	317.663	-16.431	-11.485	-11.748	-10.949	-1.175
3.44	318.021	112.964	44.316	78.919	80.825	317.02	318.471	-16.404	-11.466	-11.729	-10.947	-1.173
3.45	318.811	112.869	44.316	78.852	80.758	317.81	319.279	-16.376	-11.447	-11.709	-10.945	-1.171
3.46	319.6	112.774	44.316	78.786	80.69	318.599	320.086	-16.349	-11.428	-11.689	-10.943	-1.169
3.47	320.388	112.679	44.316	78.72	80.622	319.387	320.892	-16.321	-11.408	-11.67	-10.941	-1.167
3.48	321.176	112.584	44.316	78.653	80.554	320.175	321.698	-16.294	-11.389	-11.65	-10.939	-1.165
3.49	321.963	112.489	44.316	78.587	80.486	320.962	322.503	-16.266	-11.37	-11.63	-10.937	-1.163
3.5	322.749	112.394	44.316	78.52	80.418	321.748	323.307	-16.239	-11.351	-11.611	-10.935	-1.161
3.51	323.535	112.3	44.316	78.454	80.35	322.534	324.111	-16.211	-11.332	-11.591	-10.933	-1.159
3.52	324.32	112.206	44.316	78.388	80.283	323.319	324.914	-16.184	-11.313	-11.572	-10.931	-1.157
3.53	325.104	112.112	44.316	78.323	80.216	324.103	325.716	-16.157	-11.294	-11.552	-10.929	-1.155
3.54	325.888	112.018	44.316	78.257	80.149	324.887	326.518	-16.13	-11.275	-11.533	-10.927	-1.153
3.55	326.671	111.924	44.316	78.191	80.081	325.67	327.319	-16.103	-11.256	-11.514	-10.926	-1.151
3.56	327.453	111.83	44.316	78.126	80.014	326.452	328.119	-16.076	-11.237	-11.494	-10.924	-1.149
3.57	328.235	111.736	44.316	78.06	79.947	327.234	328.919	-16.049	-11.218	-11.475	-10.922	-1.148
3.58	329.016	111.642	44.316	77.994	79.88	328.015	329.718	-16.022	-11.199	-11.456	-10.92	-1.146
3.59	329.796	111.548	44.316	77.929	79.813	328.795	330.516	-15.995	-11.181	-11.437	-10.918	-1.144
3.6	330.576	111.454	44.316	77.863	79.745	329.575	331.314	-15.968	-11.162	-11.417	-10.916	-1.142
3.61	331.355	111.36	44.316	77.797	79.678	330.354	332.111	-15.941	-11.143	-11.398	-10.914	-1.14
3.62	332.133	111.266	44.316	77.732	79.611	331.132	332.907	-15.914	-11.124	-11.379	-10.912	-1.138
3.63	332.911	111.172	44.316	77.666	79.544	331.91	333.703	-15.888	-11.105	-11.36	-10.911	-1.136
3.64	333.688	111.078	44.316	77.6	79.477	332.687	334.498	-15.861	-11.087	-11.34	-10.909	-1.134
3.65	334.464	110.984	44.316	77.534	79.409	333.463	335.292	-15.834	-11.068	-11.321	-10.907	-1.132
3.66	335.24	110.89	44.315	77.469	79.342	334.239	336.086	-15.807	-11.049	-11.302	-10.905	-1.13
3.67	336.015	110.875	44.275	77.403	79.386	335.014	336.88	-15.78	-11.03	-11.299	-10.903	-1.13
3.68	336.789	110.783	44.234	77.282	79.375	335.788	337.674	-15.776	-11.012	-11.296	-10.901	-1.13
3.69	337.562	110.691	44.234	77.218	79.309	336.561	338.467	-15.75	-10.993	-11.277	-10.899	-1.128
3.7	338.335	110.599	44.234	77.153	79.243	337.334	339.26	-15.724	-10.975	-11.258	-10.898	-1.126
3.71	339.107	110.507	44.234	77.089	79.178	338.106	340.052	-15.698	-10.957	-11.24	-10.896	-1.124
3.72	339.878	110.415	44.234	77.025	79.112	338.877	340.843	-15.672	-10.939	-11.221	-10.894	-1.122
3.73	340.649	110.323	44.234	76.961	79.046	339.648	341.634	-15.645	-10.921	-11.202	-10.892	-1.12
3.74	341.419	110.231	44.234	76.897	78.98	340.418	342.424	-15.619	-10.902	-11.183	-10.89	-1.118
3.75	342.188	110.139	44.234	76.832	78.914	341.187	343.213	-15.593	-10.884	-11.165	-10.888	-1.116
3.76	342.957	110.047	44.234	76.768	78.848	341.956	344.002	-15.567	-10.866	-11.146	-10.887	-1.115
3.77	343.725	109.955	44.234	76.704	78.783	342.724	344.79	-15.541	-10.848	-11.128	-10.885	-1.113
3.78	344.492	109.863	44.234	76.64	78.717	343.491	345.577	-15.515	-10.83	-11.109	-10.883	-1.111
3.79	345.259	109.771	44.234	76.576	78.651	344.258	346.364	-15.489	-10.812	-11.09	-10.881	-1.109
3.8	346.025	109.679	44.234	76.511	78.585	345.024	347.15	-15.463	-10.794	-11.072	-10.879	-1.107
3.81	346.791	109.587	44.234	76.447	78.519	345.79	347.935	-15.438	-10.775	-11.053	-10.878	-1.105
3.82	347.556	109.496	44.234	76.383	78.453	346.555	348.72	-15.412	-10.757	-11.035	-10.876	-1.103
3.83	348.32	109.405	44.234	76.319	78.388	347.319	349.504	-15.386	-10.74	-11.016	-10.874	-1.102
3.84	349.084	109.314	44.234	76.256	78.323	348.083	350.287	-15.361	-10.722	-10.998	-10.872	-1.1
3.85	349.847	109.223	44.234	76.192	78.258	348.846	351.07	-15.335	-10.704	-10.98	-10.87	-1.098
3.86	350.609	109.132	44.234	76.129	78.193	349.608	351.852	-15.309	-10.686	-10.962	-10.869	-1.096
3.87	351.371	109.041	44.234	76.065	78.128	350.37	352.633	-15.284	-10.668	-10.943	-10.867	-1.094
3.88	352.132	108.95	44.234	76.002	78.062	351.131	353.414	-15.259	-10.65	-10.925	-10.865	-1.093
3.89	352.892	108.859	44.234	75.938	77.997	351.891	354.194	-15.233	-10.633	-10.907	-10.863	-1.091
3.9	353.652	108.768	44.234	75.875	77.932	352.651	354.973	-15.208	-10.615	-10.889	-10.861	-1.089
3.91	354.411	108.677	44.234	75.811	77.867	353.41	355.752	-15.182	-10.597	-10.87	-10.86	-1.087
3.92	355.17	108.586	44.234	75.748	77.802	354.169	356.53	-15.157	-10.579	-10.852	-10.858	-1.085
3.93	355.928	108.495	44.234	75.684	77.737	354.927	357.307	-15.131	-10.562	-10.834	-10.856	-1.083
3.94	356.685	108.404	44.234	75.621	77.672	355.684	358.084	-15.106	-10.544	-10.816	-10.854	-1.082
3.95	357.442	108.313	44.234	75.557	77.606	356.441	358.86	-15.081	-10.526	-10.798	-10.853	-1.08
3.96	358.198	108.222	44.234	75.494	77.541	357.197	359.636	-15.055	-10.509	-10.78	-10.851	-1.078
3.97	358.953	108.131	44.233	75.43	77.476	357.952	360.411	-15.03	-10.491	-10.762	-10.849	-1.076
3.98	359.708	108.118	44.193	75.367	77.519	358.707	361.186	-15.005	-10.473	-10.759	-10.847	-1.076
3.99	360.462	108.029	44.152	75.25	77.51	359.461	361.961	-15.001	-10.456	-10.756	-10.846	-1.076
4.0	361.215	107.94	44.152	75.188	77.446	360.214	362.736	-14.977	-10.439	-10.738	-10.844	-1.074
4.01	361.967	107.851	44.152	75.126	77.382	360.966	363.51	-14.952	-10.421	-10.721	-10.842	-1.072
4.02	362.719	107.762	44.152	75.064	77.318	361.718	364.283	-14.927	-10.404	-10.703	-10.84	-1.07
4.03	363.47	107.673	44.152	75.002	77.255	362.469	365.056	-14.903	-10.387	-10.685	-10.839	-1.069
4.04	364.22	107.584	44.152	74.94	77.191	363.219	365.828	-14.878	-10.37	-10.668	-10.837	-1.067
4.05	364.97	107.495	44.152	74.878	77.127	363.969	366.599	-14.853	-10.353	-10.65	-10.835	-1.065
4.06	365.719	107.406	44.152	74.816	77.063	364.718	367.37	-14.829	-10.336	-10.632	-10.834	-1.063
4.07	366.468	107.317	44.152	74.754	76.999	365.467	368.14	-14.804	-10.319	-10.615	-10.832	-1.061
4.08	367.216	107.228	44.152	74.692	76.936	366.215	368.909	-14.78	-10.302	-10.597	-10.83	-1.06
4.09	367.963	107.139	44.152	74.63	76.872	366.962	369.678	-14.755	-10.284	-10.58	-10.828	-1.058
4.1	368.71	107.051	44.152	74.568	76.808	367.709	370.446	-14.731	-10.267	-10.562	-10.827	-1.056
4.11	369.456	106.963	44.152	74.506	76.745	368.455	371.214	-14.707	-10.251	-10.545	-10.825	-1.054
4.12	370.202	106.875	44.152	74.445	76.682	369.201	371.981	-14.682	-10.234	-10.527	-10.823	-1.053
4.13	370.947	106.787	44.152	74.384	76.619	369.946	372.747	-14.658	-10.217	-10.51	-10.822	-1.051
4.14	371.691	106.699	44.152	74.322	76.556	370.69	373.513	-14.634	-10.2	-10.493	-10.82	-1.049
4.15	372.435	106.611	44.152	74.261	76.493	371.434	374.278	-14.61	-10.183	-10.475	-10.818	-1.048
4.16	373.178	106.523	44.152	74.2	76.43	372.177	375.042	-14.586	-10.166	-10.458	-10.817	-1.046
4.17	373.92	106.435	44.152	74.138	76.367	372.919	375.806	-14.562	-10.15	-10.441	-10.815	-1.044
4.18	374.662	106.347	44.152	74.077	76.303	373.661	376.569	-14.538	-10.133	-10.424	-10.813	-1.042
4.19	375.403	106.259	44.152	74.016	76.24	374.402	377.332	-14.514	-10.116	-10.406	-10.812	-1.041
4.2	376.144	106.171	44.152	73.954	76.177	375.143	378.094	-14.49	-10.099	-10.389	-10.81	-1.039
4.21	376.884	106.083	44.152	73.893	76.114	375.883	378.855	-14.466	-10.083	-10.372	-10.808	-1.037
4.22	377.623	105.995	44.152	73.832	76.051	376.622	379.616	-14.442	-10.066	-10.355	-10.807	-1.035
4.23	378.362	105.907	44.152	73.77	75.988	377.361	380.376	-14.418	-10.049	-10.338	-10.805	-1.034
4.24	379.1	105.819	44.152	73.709	75.925	378.099	381.135	-14.394	-10.033	-10.321	-10.803	-1.032
4.25	379.838	105.731	44.152	73.648	75.862	378.837	381.894	-14.37	-10.016	-10.303	-10.802	-1.03
4.26	380.575	105.643	44.152	73.587	75.799	379.574	382.652	-14.346	-9.999	-10.286	-10.8	-1.029
4.27	381.311	105.555	44.152	73.525	75.736	380.31	383.409	-14.322	-9.983	-10.269	-10.798	-1.027
4.28	382.047	105.467	44.151	73.464	75.673	381.046	384.166	-14.298	-9.966	-10.252	-10.797	-1.025
4.29	382.782	105.455	44.112	73.403	75.715	381.781	384.923	-14.275	-9.949	-10.249	-10.795	-1.025
4.3	383.516	105.369	44.07	73.289	75.706	382.515	385.68	-14.271	-9.933	-10.247	-10.793	-1.025
4.31	384.249	105.283	44.07	73.229	75.645	383.248	386.437	-14.248	-9.917	-10.23	-10.792	-1.023
4.32	384.982	105.197	44.07	73.169	75.583	383.981	387.193	-14.225	-9.901	-10.213	-10.79	-1.021
4.33	385.714	105.111	44.07	73.109	75.521	384.713	387.948	-14.202	-9.884	-10.197	-10.788	-1.02
4.34	386.446	105.025	44.07	73.049	75.46	385.445	388.703	-14.178	-9.868	-10.18	-10.787	-1.018
4.35	387.177	104.94	44.07	72.99	75.398	386.176	389.457	-14.155	-9.852	-10.163	-10.785	-1.016
4.36	387.907	104.855	44.07	72.93	75.337	386.906	390.21	-14.132	-9.836	-10.147	-10.784	-1.015
4.37	388.637	104.77	44.07	72.871	75.276	387.636	390.963	-14.109	-9.82	-10.131	-10.782	-1.013
4.38	389.366	104.685	44.07	72.812	75.215	388.365	391.715	-14.087	-9.804	-10.114	-10.78	-1.011
4.39	390.095	104.6	44.07	72.753	75.154	389.094	392.467	-14.064	-9.788	-10.098	-10.779	-1.01
4.4	390.823	104.515	44.07	72.694	75.093	389.822	393.218	-14.041	-9.772	-10.081	-10.777	-1.008
4.41	391.55	104.43	44.07	72.635	75.032	390.549	393.968	-14.018	-9.757	-10.065	-10.776	-1.007
4.42	392.277	104.345	44.07	72.576	74.971	391.276	394.718	-13.995	-9.741	-10.049	-10.774	-1.005
4.43	393.003	104.26	44.07	72.516	74.91	392.002	395.467	-13.973	-9.725	-10.032	-10.772	-1.003
4.44	393.729	104.175	44.07	72.457	74.849	392.728	396.216	-13.95	-9.709	-10.016	-10.771	-1.002
4.45	394.454	104.09	44.07	72.398	74.788	393.453	396.964	-13.927	-9.693	-10.0	-10.769	-1.0
4.46	395.178	104.005	44.07	72.339	74.727	394.177	397.711	-13.904	-9.677	-9.983	-10.768	-0.998
4.47	395.902	103.92	44.07	72.28	74.666	394.901	398.458	-13.882	-9.662	-9.967	-10.766	-0.997
4.48	396.625	103.835	44.07	72.221	74.605	395.624	399.204	-13.859	-9.646	-9.951	-10.765	-0.995
4.49	397.348	103.75	44.07	72.162	74.544	396.347	399.95	-13.836	-9.63	-9.934	-10.763	-0.993
4.5	398.07	103.665	44.07	72.102	74.483	397.069	400.695	-13.814	-9.614	-9.918	-10.761	-0.992
4.51	398.792	103.58	44.07	72.043	74.422	397.791	401.439	-13.791	-9.599	-9.902	-10.76	-0.99
4.52	399.513	103.495	44.07	71.984	74.361	398.512	402.183	-13.768	-9.583	-9.886	-10.758	-0.989
4.53	400.233	103.41	44.07	71.925	74.3	399.232	402.926	-13.746	-9.567	-9.87	-10.757	-0.987
4.54	400.953	103.325	44.07	71.866	74.239	399.952	403.668	-13.723	-9.551	-9.853	-10.755	-0.985
4.55	401.672	103.24	44.07	71.807	74.178	400.671	404.41	-13.701	-9.536	-9.837	-10.754	-0.984
4.56	402.391	103.155	44.07	71.748	74.116	401.39	405.151	-13.678	-9.52	-9.821	-10.752	-0.982
4.57	403.109	103.07	44.07	71.688	74.055	402.108	405.892	-13.656	-9.504	-9.805	-10.75	-0.98
4.58	403.826	102.985	44.069	71.629	73.994	402.825	406.632	-13.633	-9.489	-9.789	-10.749	-0.979
4.59	404.543	102.974	44.03	71.57	74.036	403.542	407.372	-13.611	-9.473	-9.786	-10.747	-0.979
4.6	405.259	102.892	43.988	71.459	74.029	404.258	408.112	-13.608	-9.457	-9.784	-10.746	-0.978
4.61	405.974	102.81	43.988	71.402	73.97	404.973	408.852	-13.586	-9.442	-9.768	-10.744	-0.977
4.62	406.689	102.728	43.988	71.346	73.911	405.688	409.591	-13.564	-9.427	-9.753	-10.743	-0.975
4.63	407.403	102.646	43.988	71.289	73.852	406.402	410.33	-13.543	-9.412	-9.737	-10.741	-0.974
4.64	408.116	102.564	43.988	71.232	73.793	407.115	411.068	-13.521	-9.397	-9.722	-10.74	-0.972
4.65	408.829	102.482	43.988	71.175	73.734	407.828	411.805	-13.5	-9.382	-9.706	-10.738	-0.971
4.66	409.541	102.4	43.988	71.118	73.675	408.54	412.542	-13.478	-9.367	-9.691	-10.737	-0.969
4.67	410.253	102.318	43.988	71.061	73.616	409.252	413.278	-13.457	-9.352	-9.675	-10.735	-0.968
4.68	410.964	102.236	43.988	71.004	73.557	409.963	414.014	-13.435	-9.337	-9.66	-10.734	-0.966
4.69	411.675	102.154	43.988	70.947	73.498	410.674	414.749	-13.413	-9.322	-9.644	-10.732	-0.964
4.7	412.385	102.072	43.988	70.89	73.439	411.384	415.483	-13.392	-9.307	-9.629	-10.731	-0.963
4.71	413.094	101.99	43.988	70.833	73.38	412.093	416.217	-13.37	-9.292	-9.613	-10.729	-0.961
4.72	413.803	101.908	43.988	70.776	73.321	412.802	416.95	-13.349	-9.278	-9.598	-10.728	-0.96
4.73	414.511	101.826	43.988	70.719	73.262	413.51	417.683	-13.328	-9.263	-9.582	-10.726	-0.958
4.74	415.219	101.744	43.988	70.662	73.203	414.218	418.415	-13.306	-9.248	-9.567	-10.725	-0.957
4.75	415.926	101.662	43.988	70.605	73.144	414.925	419.147	-13.285	-9.233	-9.552	-10.723	-0.955
4.76	416.633	101.58	43.988	70.548	73.085	415.632	419.878	-13.263	-9.218	-9.536	-10.722	-0.954
4.77	417.339	101.498	43.988	70.491	73.026	416.338	420.608	-13.242	-9.203	-9.521	-10.72	-0.952
4.78	418.044	101.416	43.988	70.434	72.968	417.043	421.338	-13.22	-9.188	-9.506	-10.719	-0.951
4.79	418.749	101.334	43.988	70.377	72.909	417.748	422.067	-13.199	-9.173	-9.49	-10.717	-0.949
4.8	419.453	101.252	43.988	70.32	72.85	418.452	422.796	-13.178	-9.159	-9.475	-10.716	-0.947
